title,dealLink,buyLink,store,price,redPrice,thumbs,views,pic
4-Pack 16-Oz Blue Buffalo Bones Natural Crunchy Dog Treats (Assorted Flavors) $9.15 w/ Subscribe & Save,https://slickdeals.net/f/17107951-4-pack-16oz-blue-buffalo-bones-natural-crunchy-dog-treats-assorted-flavors-9-12-w-s-s-free-s-h-w-prime-or-35?src=SiteSearchV2Algo1,,Amazon,$9.15,$27.96,+29,"8,348",https://static.slickdealscdn.com/attachment/3/5/9/4/0/2/8/150x150/14624224.thumb
"Hill's Science Diet Wet Dog Food, Adult 1-6, Chicken & Barley Entrée, 13 oz. Cans, 12-Pack w/ S&S $21.64",https://slickdeals.net/f/17114209-hill-s-science-diet-wet-dog-food-adult-1-6-chicken-barley-entr-e-13-oz-cans-12-pack-w-s-s-21-64?src=SiteSearchV2Algo1,,Amazon,$21.64,$38.88,+5,"1,159",unavailable
The Honest Kitchen Dehydrated Limited Ingredient Dog Food – Complete Meal or Dog Food Topper – Fish 10 lb (makes 40 lbs) $71.25,https://slickdeals.net/f/17072650-the-honest-kitchen-dehydrated-limited-ingredient-dog-food-complete-meal-or-dog-food-topper-fish-10-lb-makes-40-lbs-71-25?src=SiteSearchV2Algo1,,Amazon,$71.25,$142.49,+1,780,https://static.slickdealscdn.com/attachment/1/4/9/2/1/8/2/150x150/14554528.thumb
"Chewy: First Autoship of Select Pet Products (Dog, Cat & Other Loved Pets) Up to 50% Off + Free Shipping on $49+",https://slickdeals.net/f/17043058-chewy-up-to-50-off-your-first-autoship-of-select-products-dog-cat-other-loved-pets-free-shipping-on-49?src=SiteSearchV2Algo1,,Chewy,Up to 50% Off,,+28,"12,196",https://static.slickdealscdn.com/attachment/3/1/1/9/6/7/1/6/150x150/14484631.thumb
Buddy Biscuits Original Soft & Chewy w/ Bacon & Cheese Dog Treats- 20oz. $6.64 + Free Shipping w/ Prime or on $35+,https://slickdeals.net/f/17137714-buddy-biscuits-original-soft-chewy-w-bacon-cheese-dog-treats-20oz-6-64-free-shipping-w-prime-or-on-35?src=SiteSearchV2Algo1,,Amazon,$6.64,$17.99,+2,359,https://static.slickdealscdn.com/attachment/1/6/6/6/1/8/150x150/14678941.thumb
"YMMV - Pork Chomps Dog Chews, 5-inch Munchy Sticks, Assorted Flavors, 100 Count - $8.79, or 4 for $22.41 - $8.79",https://slickdeals.net/f/17138209-ymmv-pork-chomps-dog-chews-5-inch-munchy-sticks-assorted-flavors-100-count-8-79-or-4-for-22-41-8-79?src=SiteSearchV2Algo1,,Amazon,$8.79,,+4,"2,244",https://static.slickdealscdn.com/attachment/2/5/4/6/2/4/150x150/14681632.thumb
10-Lb Milk-Bone Original Medium Biscuit Dog Treats 3 for $22.92 ($7.64 each) w/ S&S + Free Shipping,https://slickdeals.net/f/17099140-10-lb-milk-bone-original-medium-biscuit-dog-treats-3-for-22-92-7-64-each-w-s-s-free-shipping?src=SiteSearchV2Algo1,,Chewy,$22.92,$44.94,+6,"1,373",https://static.slickdealscdn.com/attachment/2/4/9/7/4/4/3/8/150x150/14609170.thumb
New Chewy Customers: 12-Ounce Cadet Real Beef Bully Sticks Dog Treat $12.15 w/ Autoship + Free Shipping,https://slickdeals.net/f/17120005-new-chewy-customers-12-ounce-cadet-real-beef-bully-sticks-dog-treat-12-15-w-autoship-free-shipping?src=SiteSearchV2Algo1,,Chewy,$12.15,$60.89,+4,"3,199",https://static.slickdealscdn.com/attachment/3/1/7/4/5/4/0/4/150x150/14644327.thumb
10-lbs Milk-Bone Original Dog Treats Biscuits (Medium or Large) $10.30 w/ S&S + Free Shipping w/ Prime or on $35+,https://slickdeals.net/f/17115916-10-lbs-milk-bone-original-dog-treats-biscuits-medium-or-large-10-30-w-s-s-free-shipping-w-prime-or-on-35?src=SiteSearchV2Algo1,,Amazon,$10.30,$14.99,+5,"1,192",https://static.slickdealscdn.com/attachment/2/3/3/3/7/5/2/0/150x150/14636725.thumb
6-Lbs Old Mother Hubbard P-Nuttier Crunchy Dog Treats (Large) $10.70 w/ S&S + Free Shipping w/ Prime or on $35+,https://slickdeals.net/f/17085595-6-lbs-old-mother-hubbard-p-nuttier-crunchy-dog-treats-large-10-70-w-s-s-free-shipping-w-prime-or-on-35?src=SiteSearchV2Algo1,,Amazon,$10.70,$19.99,+6,938,https://static.slickdealscdn.com/attachment/2/3/3/3/7/5/2/0/150x150/14580322.thumb
24-Pack 3.5-Oz Cesar Home Delights Wet Dog Food (Variety Pack) $13.95 & More w/ Subscribe & Save,https://slickdeals.net/f/17135212-24-count-3-5-oz-cesar-wet-dog-food-variety-packs-home-delights-or-loaf-topper-in-sauce-13-95-w-s-s-free-shipping-w-prime-or-on-35?src=SiteSearchV2Algo1,,Amazon,$13.95,$32.98,+57,"11,098",https://static.slickdealscdn.com/attachment/2/0/3/1/1/5/0/150x150/14673664.thumb
12-Pack 3-Oz Wellness CORE Small Breed Mini Meals Wet Dog Food (Chicken & Turkey) $8.20 & More w/ S&S,https://slickdeals.net/f/17130448-12-pack-3-oz-wellness-core-natural-grain-free-small-breed-mini-meals-wet-dog-food-chicken-turkey-8-20-chicken-lamb-9-40-more-w-s-s-fs-w-prime-or-on-35?src=SiteSearchV2Algo1,,Amazon,$8.20,$23.88,+20,"4,701",https://static.slickdealscdn.com/attachment/1/1/3/3/5/6/0/150x150/14664631.thumb
"Minties Dog Dental Bone Treats: 120-Count (48-Oz, Tiny/Small Dogs 5 to 39-lbs) $15.25 w/ Subscribe & Save",https://slickdeals.net/f/17128375-minties-dog-dental-bone-treats-120-count-48-oz-tiny-small-dogs-5-to-39-lbs-15-25-w-subscribe-save?src=SiteSearchV2Algo1,,Amazon,$15.25,$32.99,+56,"8,754",https://static.slickdealscdn.com/attachment/1/1/3/3/5/6/0/150x150/14660542.thumb
Goody Box Holiday Pet Cat or Dog Toys & Treats from $13,https://slickdeals.net/f/17137240-goody-box-holiday-pet-cat-or-dog-toys-treats-from-13-free-shipping-on-49?src=SiteSearchV2Algo1,,Chewy,from $13,$43.49,+26,"8,212",https://static.slickdealscdn.com/attachment/3/1/7/4/5/4/0/4/150x150/14677927.thumb
30-Count Greenies Pill Pockets Capsule Size Soft Dog Treats (Chicken Flavor) $3.75 w/ Subscribe & Save,https://slickdeals.net/f/17134882-30-count-greenies-pill-pockets-dogs-capsule-size-natural-soft-dog-treats-chicken-flavor-3-77-w-s-s-free-shipping-w-prime-or-on-35?src=SiteSearchV2Algo1,,Amazon,$3.75,$7.13,+37,"6,058",https://static.slickdealscdn.com/attachment/3/0/4/6/9/4/2/0/150x150/14673313.thumb
56-Oz Blue Buffalo Apple and Yogurt Natural Crunchy Dog Treats $3.80 w/ Subscribe & Save,https://slickdeals.net/f/17114413-56-oz-blue-buffalo-apple-and-yogurt-natural-crunchy-dog-treats-3-80-w-subscribe-save?src=SiteSearchV2Algo1,,Amazon,$3.80,$20.99,+56,"17,450",https://static.slickdealscdn.com/attachment/1/1/3/3/5/6/0/150x150/14633797.thumb
"Cadet Stuffed Shin Bone Dog Treat (Peanut Butter, Large) $1.95 w/ Subscribe & Save",https://slickdeals.net/f/17089717-cadet-stuffed-shin-bone-dog-treat-peanut-butter-large-1-95-w-s-s-free-shipping-w-prime-or-on-35?src=SiteSearchV2Algo1,,Amazon,$1.95,$4.29,+52,"10,636",https://static.slickdealscdn.com/attachment/2/3/3/3/7/5/2/0/150x150/14589430.thumb
24-Oz Milk-Bone Original Dog Biscuit Treats (Medium) $1.60 w/ Autoship + Free S/H on Orders $49+,https://slickdeals.net/f/17089273-24-oz-milk-bone-original-dog-biscuit-treats-medium-1-60-w-autoship-free-s-h-on-orders-49?src=SiteSearchV2Algo1,,Chewy,$1.60,$3.99,+74,"11,176",https://static.slickdealscdn.com/attachment/1/0/6/6/9/4/150x150/14588899.thumb
Blue Buffalo Dog's & Cat's Treats: 16oz Health Bars Natural Crunchy Dog Biscuits 2 for $4.50 w/ Subscribe & Save & More,https://slickdeals.net/f/17094664-blue-buffalo-dog-s-cat-s-treats-16-oz-health-bars-natural-crunchy-dog-biscuits-2-for-4-75-12-oz-bursts-crunchy-cat-treats-2-for-8-55-more-w-s-s-fs-w-prime-or-on-35?src=SiteSearchV2Algo1,,Amazon,2 for $4.50,$9.96,+75,"13,180",https://static.slickdealscdn.com/attachment/1/1/3/3/5/6/0/150x150/14600116.thumb
"JustFoodForDogs Pantry Fresh Wet Dog Food Variety Pack, Complete Meal or Dog Food Topper, Beef & Chicken Human Grade Dog Food Recipes - 12.5 oz (Pack of 6) - $25.07",https://slickdeals.net/f/17134579-justfoodfordogs-pantry-fresh-wet-dog-food-variety-pack-complete-meal-or-dog-food-topper-beef-chicken-human-grade-dog-food-recipes-12-5-oz-pack-of-6-25-07?src=SiteSearchV2Algo1,,Amazon,$25.07,$46.20,+1,711,https://static.slickdealscdn.com/attachment/1/7/4/4/2/6/0/150x150/14672707.thumb
4-Pack 16-Oz Blue Buffalo Bones Natural Crunchy Dog Treats (Assorted Flavors) $9.15 w/ Subscribe & Save,https://slickdeals.net/f/17107951-4-pack-16oz-blue-buffalo-bones-natural-crunchy-dog-treats-assorted-flavors-9-12-w-s-s-free-s-h-w-prime-or-35?src=SiteSearchV2Algo1,,Amazon,$9.15,$27.96,+29,"8,348",https://static.slickdealscdn.com/attachment/3/5/9/4/0/2/8/150x150/14624224.thumb
"Hill's Science Diet Wet Dog Food, Adult 1-6, Chicken & Barley Entrée, 13 oz. Cans, 12-Pack w/ S&S $21.64",https://slickdeals.net/f/17114209-hill-s-science-diet-wet-dog-food-adult-1-6-chicken-barley-entr-e-13-oz-cans-12-pack-w-s-s-21-64?src=SiteSearchV2Algo1,,Amazon,$21.64,$38.88,+5,"1,159",unavailable
The Honest Kitchen Dehydrated Limited Ingredient Dog Food – Complete Meal or Dog Food Topper – Fish 10 lb (makes 40 lbs) $71.25,https://slickdeals.net/f/17072650-the-honest-kitchen-dehydrated-limited-ingredient-dog-food-complete-meal-or-dog-food-topper-fish-10-lb-makes-40-lbs-71-25?src=SiteSearchV2Algo1,,Amazon,$71.25,$142.49,+1,780,https://static.slickdealscdn.com/attachment/1/4/9/2/1/8/2/150x150/14554528.thumb
"Chewy: First Autoship of Select Pet Products (Dog, Cat & Other Loved Pets) Up to 50% Off + Free Shipping on $49+",https://slickdeals.net/f/17043058-chewy-up-to-50-off-your-first-autoship-of-select-products-dog-cat-other-loved-pets-free-shipping-on-49?src=SiteSearchV2Algo1,,Chewy,Up to 50% Off,,+28,"12,196",https://static.slickdealscdn.com/attachment/3/1/1/9/6/7/1/6/150x150/14484631.thumb
Buddy Biscuits Original Soft & Chewy w/ Bacon & Cheese Dog Treats- 20oz. $6.64 + Free Shipping w/ Prime or on $35+,https://slickdeals.net/f/17137714-buddy-biscuits-original-soft-chewy-w-bacon-cheese-dog-treats-20oz-6-64-free-shipping-w-prime-or-on-35?src=SiteSearchV2Algo1,,Amazon,$6.64,$17.99,+2,359,https://static.slickdealscdn.com/attachment/1/6/6/6/1/8/150x150/14678941.thumb
"YMMV - Pork Chomps Dog Chews, 5-inch Munchy Sticks, Assorted Flavors, 100 Count - $8.79, or 4 for $22.41 - $8.79",https://slickdeals.net/f/17138209-ymmv-pork-chomps-dog-chews-5-inch-munchy-sticks-assorted-flavors-100-count-8-79-or-4-for-22-41-8-79?src=SiteSearchV2Algo1,,Amazon,$8.79,,+4,"2,244",https://static.slickdealscdn.com/attachment/2/5/4/6/2/4/150x150/14681632.thumb
10-Lb Milk-Bone Original Medium Biscuit Dog Treats 3 for $22.92 ($7.64 each) w/ S&S + Free Shipping,https://slickdeals.net/f/17099140-10-lb-milk-bone-original-medium-biscuit-dog-treats-3-for-22-92-7-64-each-w-s-s-free-shipping?src=SiteSearchV2Algo1,,Chewy,$22.92,$44.94,+6,"1,373",https://static.slickdealscdn.com/attachment/2/4/9/7/4/4/3/8/150x150/14609170.thumb
New Chewy Customers: 12-Ounce Cadet Real Beef Bully Sticks Dog Treat $12.15 w/ Autoship + Free Shipping,https://slickdeals.net/f/17120005-new-chewy-customers-12-ounce-cadet-real-beef-bully-sticks-dog-treat-12-15-w-autoship-free-shipping?src=SiteSearchV2Algo1,,Chewy,$12.15,$60.89,+4,"3,199",https://static.slickdealscdn.com/attachment/3/1/7/4/5/4/0/4/150x150/14644327.thumb
10-lbs Milk-Bone Original Dog Treats Biscuits (Medium or Large) $10.30 w/ S&S + Free Shipping w/ Prime or on $35+,https://slickdeals.net/f/17115916-10-lbs-milk-bone-original-dog-treats-biscuits-medium-or-large-10-30-w-s-s-free-shipping-w-prime-or-on-35?src=SiteSearchV2Algo1,,Amazon,$10.30,$14.99,+5,"1,192",https://static.slickdealscdn.com/attachment/2/3/3/3/7/5/2/0/150x150/14636725.thumb
6-Lbs Old Mother Hubbard P-Nuttier Crunchy Dog Treats (Large) $10.70 w/ S&S + Free Shipping w/ Prime or on $35+,https://slickdeals.net/f/17085595-6-lbs-old-mother-hubbard-p-nuttier-crunchy-dog-treats-large-10-70-w-s-s-free-shipping-w-prime-or-on-35?src=SiteSearchV2Algo1,,Amazon,$10.70,$19.99,+6,938,https://static.slickdealscdn.com/attachment/2/3/3/3/7/5/2/0/150x150/14580322.thumb
24-Pack 3.5-Oz Cesar Home Delights Wet Dog Food (Variety Pack) $13.95 & More w/ Subscribe & Save,https://slickdeals.net/f/17135212-24-count-3-5-oz-cesar-wet-dog-food-variety-packs-home-delights-or-loaf-topper-in-sauce-13-95-w-s-s-free-shipping-w-prime-or-on-35?src=SiteSearchV2Algo1,,Amazon,$13.95,$32.98,+57,"11,098",https://static.slickdealscdn.com/attachment/2/0/3/1/1/5/0/150x150/14673664.thumb
12-Pack 3-Oz Wellness CORE Small Breed Mini Meals Wet Dog Food (Chicken & Turkey) $8.20 & More w/ S&S,https://slickdeals.net/f/17130448-12-pack-3-oz-wellness-core-natural-grain-free-small-breed-mini-meals-wet-dog-food-chicken-turkey-8-20-chicken-lamb-9-40-more-w-s-s-fs-w-prime-or-on-35?src=SiteSearchV2Algo1,,Amazon,$8.20,$23.88,+20,"4,701",https://static.slickdealscdn.com/attachment/1/1/3/3/5/6/0/150x150/14664631.thumb
"Minties Dog Dental Bone Treats: 120-Count (48-Oz, Tiny/Small Dogs 5 to 39-lbs) $15.25 w/ Subscribe & Save",https://slickdeals.net/f/17128375-minties-dog-dental-bone-treats-120-count-48-oz-tiny-small-dogs-5-to-39-lbs-15-25-w-subscribe-save?src=SiteSearchV2Algo1,,Amazon,$15.25,$32.99,+56,"8,754",https://static.slickdealscdn.com/attachment/1/1/3/3/5/6/0/150x150/14660542.thumb
Goody Box Holiday Pet Cat or Dog Toys & Treats from $13,https://slickdeals.net/f/17137240-goody-box-holiday-pet-cat-or-dog-toys-treats-from-13-free-shipping-on-49?src=SiteSearchV2Algo1,,Chewy,from $13,$43.49,+26,"8,212",https://static.slickdealscdn.com/attachment/3/1/7/4/5/4/0/4/150x150/14677927.thumb
30-Count Greenies Pill Pockets Capsule Size Soft Dog Treats (Chicken Flavor) $3.75 w/ Subscribe & Save,https://slickdeals.net/f/17134882-30-count-greenies-pill-pockets-dogs-capsule-size-natural-soft-dog-treats-chicken-flavor-3-77-w-s-s-free-shipping-w-prime-or-on-35?src=SiteSearchV2Algo1,,Amazon,$3.75,$7.13,+37,"6,058",https://static.slickdealscdn.com/attachment/3/0/4/6/9/4/2/0/150x150/14673313.thumb
56-Oz Blue Buffalo Apple and Yogurt Natural Crunchy Dog Treats $3.80 w/ Subscribe & Save,https://slickdeals.net/f/17114413-56-oz-blue-buffalo-apple-and-yogurt-natural-crunchy-dog-treats-3-80-w-subscribe-save?src=SiteSearchV2Algo1,,Amazon,$3.80,$20.99,+56,"17,450",https://static.slickdealscdn.com/attachment/1/1/3/3/5/6/0/150x150/14633797.thumb
"Cadet Stuffed Shin Bone Dog Treat (Peanut Butter, Large) $1.95 w/ Subscribe & Save",https://slickdeals.net/f/17089717-cadet-stuffed-shin-bone-dog-treat-peanut-butter-large-1-95-w-s-s-free-shipping-w-prime-or-on-35?src=SiteSearchV2Algo1,,Amazon,$1.95,$4.29,+52,"10,636",https://static.slickdealscdn.com/attachment/2/3/3/3/7/5/2/0/150x150/14589430.thumb
24-Oz Milk-Bone Original Dog Biscuit Treats (Medium) $1.60 w/ Autoship + Free S/H on Orders $49+,https://slickdeals.net/f/17089273-24-oz-milk-bone-original-dog-biscuit-treats-medium-1-60-w-autoship-free-s-h-on-orders-49?src=SiteSearchV2Algo1,,Chewy,$1.60,$3.99,+74,"11,176",https://static.slickdealscdn.com/attachment/1/0/6/6/9/4/150x150/14588899.thumb
Blue Buffalo Dog's & Cat's Treats: 16oz Health Bars Natural Crunchy Dog Biscuits 2 for $4.50 w/ Subscribe & Save & More,https://slickdeals.net/f/17094664-blue-buffalo-dog-s-cat-s-treats-16-oz-health-bars-natural-crunchy-dog-biscuits-2-for-4-75-12-oz-bursts-crunchy-cat-treats-2-for-8-55-more-w-s-s-fs-w-prime-or-on-35?src=SiteSearchV2Algo1,,Amazon,2 for $4.50,$9.96,+75,"13,180",https://static.slickdealscdn.com/attachment/1/1/3/3/5/6/0/150x150/14600116.thumb
"JustFoodForDogs Pantry Fresh Wet Dog Food Variety Pack, Complete Meal or Dog Food Topper, Beef & Chicken Human Grade Dog Food Recipes - 12.5 oz (Pack of 6) - $25.07",https://slickdeals.net/f/17134579-justfoodfordogs-pantry-fresh-wet-dog-food-variety-pack-complete-meal-or-dog-food-topper-beef-chicken-human-grade-dog-food-recipes-12-5-oz-pack-of-6-25-07?src=SiteSearchV2Algo1,,Amazon,$25.07,$46.20,+1,711,https://static.slickdealscdn.com/attachment/1/7/4/4/2/6/0/150x150/14672707.thumb
4-Pack 16-Oz Blue Buffalo Bones Natural Crunchy Dog Treats (Assorted Flavors) $9.15 w/ Subscribe & Save,https://slickdeals.net/f/17107951-4-pack-16oz-blue-buffalo-bones-natural-crunchy-dog-treats-assorted-flavors-9-12-w-s-s-free-s-h-w-prime-or-35?src=SiteSearchV2Algo1,,Amazon,$9.15,$27.96,+29,"8,348",https://static.slickdealscdn.com/attachment/3/5/9/4/0/2/8/150x150/14624224.thumb
"Hill's Science Diet Wet Dog Food, Adult 1-6, Chicken & Barley Entrée, 13 oz. Cans, 12-Pack w/ S&S $21.64",https://slickdeals.net/f/17114209-hill-s-science-diet-wet-dog-food-adult-1-6-chicken-barley-entr-e-13-oz-cans-12-pack-w-s-s-21-64?src=SiteSearchV2Algo1,,Amazon,$21.64,$38.88,+5,"1,159",unavailable
The Honest Kitchen Dehydrated Limited Ingredient Dog Food – Complete Meal or Dog Food Topper – Fish 10 lb (makes 40 lbs) $71.25,https://slickdeals.net/f/17072650-the-honest-kitchen-dehydrated-limited-ingredient-dog-food-complete-meal-or-dog-food-topper-fish-10-lb-makes-40-lbs-71-25?src=SiteSearchV2Algo1,,Amazon,$71.25,$142.49,+1,780,https://static.slickdealscdn.com/attachment/1/4/9/2/1/8/2/150x150/14554528.thumb
"Chewy: First Autoship of Select Pet Products (Dog, Cat & Other Loved Pets) Up to 50% Off + Free Shipping on $49+",https://slickdeals.net/f/17043058-chewy-up-to-50-off-your-first-autoship-of-select-products-dog-cat-other-loved-pets-free-shipping-on-49?src=SiteSearchV2Algo1,,Chewy,Up to 50% Off,,+28,"12,196",https://static.slickdealscdn.com/attachment/3/1/1/9/6/7/1/6/150x150/14484631.thumb
Buddy Biscuits Original Soft & Chewy w/ Bacon & Cheese Dog Treats- 20oz. $6.64 + Free Shipping w/ Prime or on $35+,https://slickdeals.net/f/17137714-buddy-biscuits-original-soft-chewy-w-bacon-cheese-dog-treats-20oz-6-64-free-shipping-w-prime-or-on-35?src=SiteSearchV2Algo1,,Amazon,$6.64,$17.99,+2,359,https://static.slickdealscdn.com/attachment/1/6/6/6/1/8/150x150/14678941.thumb
"YMMV - Pork Chomps Dog Chews, 5-inch Munchy Sticks, Assorted Flavors, 100 Count - $8.79, or 4 for $22.41 - $8.79",https://slickdeals.net/f/17138209-ymmv-pork-chomps-dog-chews-5-inch-munchy-sticks-assorted-flavors-100-count-8-79-or-4-for-22-41-8-79?src=SiteSearchV2Algo1,,Amazon,$8.79,,+4,"2,244",https://static.slickdealscdn.com/attachment/2/5/4/6/2/4/150x150/14681632.thumb
10-Lb Milk-Bone Original Medium Biscuit Dog Treats 3 for $22.92 ($7.64 each) w/ S&S + Free Shipping,https://slickdeals.net/f/17099140-10-lb-milk-bone-original-medium-biscuit-dog-treats-3-for-22-92-7-64-each-w-s-s-free-shipping?src=SiteSearchV2Algo1,,Chewy,$22.92,$44.94,+6,"1,373",https://static.slickdealscdn.com/attachment/2/4/9/7/4/4/3/8/150x150/14609170.thumb
New Chewy Customers: 12-Ounce Cadet Real Beef Bully Sticks Dog Treat $12.15 w/ Autoship + Free Shipping,https://slickdeals.net/f/17120005-new-chewy-customers-12-ounce-cadet-real-beef-bully-sticks-dog-treat-12-15-w-autoship-free-shipping?src=SiteSearchV2Algo1,,Chewy,$12.15,$60.89,+4,"3,199",https://static.slickdealscdn.com/attachment/3/1/7/4/5/4/0/4/150x150/14644327.thumb
10-lbs Milk-Bone Original Dog Treats Biscuits (Medium or Large) $10.30 w/ S&S + Free Shipping w/ Prime or on $35+,https://slickdeals.net/f/17115916-10-lbs-milk-bone-original-dog-treats-biscuits-medium-or-large-10-30-w-s-s-free-shipping-w-prime-or-on-35?src=SiteSearchV2Algo1,,Amazon,$10.30,$14.99,+5,"1,192",https://static.slickdealscdn.com/attachment/2/3/3/3/7/5/2/0/150x150/14636725.thumb
"12-Pack 2.8-Oz Wellness CORE Bowl Boosters Simply Shreds Natural Grain Free Wet Dog Food Mixer or Topper (Chicken, Beef, Salmon or Tuna) $12.55 w/ S&S + Free S&H on $35+",https://slickdeals.net/f/17063311-12-pack-2-8-oz-wellness-core-bowl-boosters-simply-shreds-natural-grain-free-wet-dog-food-mixer-or-topper-chicken-beef-salmon-or-tuna-12-55-w-s-s-free-s-h-on-35?src=SiteSearchV2Algo1,,Amazon,$12.55,$23.88,+4,"1,704",https://static.slickdealscdn.com/attachment/1/3/5/8/6/2/3/150x150/14532163.thumb
24-Pack 3.5-Oz Cesar Home Delights Wet Dog Food (Variety Pack) $13.95 & More w/ Subscribe & Save,https://slickdeals.net/f/17135212-24-count-3-5-oz-cesar-wet-dog-food-variety-packs-home-delights-or-loaf-topper-in-sauce-13-95-w-s-s-free-shipping-w-prime-or-on-35?src=SiteSearchV2Algo1,,Amazon,$13.95,$32.98,+57,"11,098",https://static.slickdealscdn.com/attachment/2/0/3/1/1/5/0/150x150/14673664.thumb
12-Pack 3-Oz Wellness CORE Small Breed Mini Meals Wet Dog Food (Chicken & Turkey) $8.20 & More w/ S&S,https://slickdeals.net/f/17130448-12-pack-3-oz-wellness-core-natural-grain-free-small-breed-mini-meals-wet-dog-food-chicken-turkey-8-20-chicken-lamb-9-40-more-w-s-s-fs-w-prime-or-on-35?src=SiteSearchV2Algo1,,Amazon,$8.20,$23.88,+20,"4,701",https://static.slickdealscdn.com/attachment/1/1/3/3/5/6/0/150x150/14664631.thumb
